 # MagPy ASCII
Time,"File",Bi-214_609[KeV],Bi-214_1120[KeV],Bi-214_1764[KeV],Pb-214_295[KeV],Pb-214_352[KeV]
2016-10-09 23:00:00,Spectral_410015.Chn,54902.6179044,203629.341052,66007.299677,98967.5760469,55661.6571923
2016-10-10 00:00:00,Spectral_410016.Chn,55282.3122887,199338.176364,67376.4015079,79708.4512867,59180.9530749
2016-10-10 01:00:00,Spectral_410017.Chn,55715.8977023,196667.156662,65882.4729374,87949.209559,92808.1298744
2016-10-10 02:00:00,Spectral_410018.Chn,56410.1137938,201731.719214,67177.518949,94881.6820073,31541.8083617
2016-10-10 03:00:00,Spectral_410019.Chn,56113.0949984,198893.981236,67423.2051701,81292.9952251,55288.2433355
2016-10-10 04:00:00,Spectral_410020.Chn,55675.9980745,199917.139316,66946.049489,86979.0611887,63572.6600976
2016-10-10 05:00:00,Spectral_410021.Chn,56619.9430205,198750.722639,66235.165394,90549.5808338,87096.6168196
2016-10-10 06:00:00,Spectral_410022.Chn,55245.7427235,200268.844849,66429.9827173,91262.9091137,45100.1714319
2016-10-10 07:00:00,Spectral_410023.Chn,55739.8980003,199173.246808,67326.0789806,95769.7710781,70957.5084139
2016-10-10 08:00:00,Spectral_410024.Chn,54988.4040509,199141.506642,66896.2598558,94066.8283323,60355.2381558
2016-10-10 09:00:00,Spectral_410025.Chn,56540.9733103,202048.132342,67199.4473827,91244.6604774,59100.28938
2016-10-10 10:00:00,Spectral_410026.Chn,55806.2081992,197915.754012,66669.815499,89023.2939438,74156.323093
2016-10-10 11:00:00,Spectral_410027.Chn,54266.841744,200132.858402,65853.7003139,92686.043848,62832.9236443
2016-10-10 12:00:00,Spectral_410028.Chn,55626.0068889,195226.229227,66276.2108366,91477.2527359,54556.7968711
2016-10-10 13:00:00,Spectral_410029.Chn,56010.2472415,197004.461213,67297.8862462,93024.3974404,55918.7037545
2016-10-10 14:00:00,Spectral_410030.Chn,56012.5831204,201235.482584,66182.9288225,87902.4426797,59842.5949949
2016-10-10 15:00:00,Spectral_410031.Chn,55742.9809737,198318.842415,66784.2192942,91244.7373478,85375.2553398
2016-10-10 16:00:00,Spectral_410032.Chn,54154.1747369,198141.848742,66375.7588077,90674.4749647,56852.5320017
2016-10-10 17:00:00,Spectral_410033.Chn,55450.1382563,196544.495035,66738.5569231,87323.078071,84567.6142228
2016-10-10 18:00:00,Spectral_410034.Chn,55147.1558202,196940.926164,65935.8454156,93026.0369355,65542.9969907
2016-10-10 19:00:00,Spectral_410035.Chn,55846.8050008,198502.626578,67391.1894683,96343.6798759,72932.4574719
2016-10-10 20:00:00,Spectral_410036.Chn,55555.3146259,199351.753047,66741.4368671,94031.2237344,83332.8824652
2016-10-10 21:00:00,Spectral_410037.Chn,55681.3167356,200748.75651,66741.0013211,92430.6436557,57435.5236085
2016-10-10 22:00:00,Spectral_410038.Chn,55280.760421,200908.210493,65982.1081887,88018.03357,59379.0860155
2016-10-10 23:00:00,Spectral_410039.Chn,56109.4113259,201665.085695,66904.4590485,83030.6710813,55723.7847507
2016-10-11 00:00:00,Spectral_410040.Chn,55966.5794795,197237.065898,67507.9132998,89001.4686557,56405.1275042
2016-10-11 01:00:00,Spectral_410041.Chn,56292.3986135,198754.009573,65158.8562779,77105.896459,72942.7372505
2016-10-11 02:00:00,Spectral_410042.Chn,55634.6294505,199514.77077,67733.9704626,90152.1230392,58189.9819922
2016-10-11 03:00:00,Spectral_410043.Chn,54629.4375445,201793.010136,67718.8274703,81104.0762384,64130.4284903
2016-10-11 04:00:00,Spectral_410044.Chn,54995.2523007,202331.068022,66240.838308,86129.5745591,48872.0092722
2016-10-11 05:00:00,Spectral_410045.Chn,56549.030188,198774.618122,66203.2313288,87287.128905,51075.1284901
2016-10-11 06:00:00,Spectral_410046.Chn,55520.5316128,201005.999044,66020.0595471,90226.0375562,49563.1731369
2016-10-11 07:00:00,Spectral_410047.Chn,56315.0650501,196944.34964,66573.6546546,90905.9427903,60677.8704344
2016-10-11 08:00:00,Spectral_410048.Chn,56526.3447153,198845.743514,66146.8977193,90744.1560912,65879.8132034
2016-10-11 09:00:00,Spectral_410049.Chn,56503.6887613,202349.495667,66909.4537066,90096.38225,45932.8682606
2016-10-11 10:00:00,Spectral_410050.Chn,54947.8229102,199561.892666,66048.0183875,41196.2462836,45220.0976157
2016-10-11 11:00:00,Spectral_410051.Chn,54461.2611049,197174.842195,66378.903462,85184.8479968,85057.7525559
2016-10-11 12:00:00,Spectral_410052.Chn,55620.56019,196317.52591,66507.1319523,87964.8182972,81150.6229853
2016-10-11 13:00:00,Spectral_410053.Chn,55275.6056399,202813.839004,67220.6739613,91313.4014167,55837.7257235
2016-10-11 14:00:00,Spectral_410054.Chn,54991.7210033,202149.198462,67251.812332,87626.1729205,50458.7098843
2016-10-11 15:00:00,Spectral_410055.Chn,54343.902024,194109.587461,65992.6372941,41536.3166712,60634.3492476
2016-10-11 16:00:00,Spectral_410056.Chn,54573.6112085,198950.042867,67355.3109527,87681.9675957,53018.4924656
2016-10-11 17:00:00,Spectral_410057.Chn,54697.8731213,201147.538387,66149.5825505,80243.1013598,39279.0620649
2016-10-11 18:00:00,Spectral_410058.Chn,56018.1255501,200103.926869,66734.3760544,94745.5384859,49597.8451607
2016-10-11 19:00:00,Spectral_410059.Chn,55881.0391724,199050.484263,67542.005513,90126.1682395,33905.453099
2016-10-11 20:00:00,Spectral_410060.Chn,55101.7100453,202105.643151,67756.1311296,90659.9623003,56953.3415846
2016-10-11 21:00:00,Spectral_410061.Chn,55314.5306222,199950.526531,66319.3723699,88385.9776285,61926.0068369
2016-10-11 22:00:00,Spectral_410062.Chn,55700.0311545,199674.48828,66627.4311813,84668.5669606,55409.6603108
2016-10-11 23:00:00,Spectral_410063.Chn,54429.0825465,202947.795834,66615.4885035,84086.1803173,56225.0282514
2016-10-12 00:00:00,Spectral_410064.Chn,56043.9459744,199330.778827,66828.8210462,95453.9601674,57210.3964626
2016-10-12 01:00:00,Spectral_410065.Chn,54524.4200743,199476.537739,66111.0541293,89780.7698611,77472.0863282
2016-10-12 02:00:00,Spectral_410066.Chn,55216.349774,200735.556854,67120.4388383,86047.1008428,67908.0018972
2016-10-12 03:00:00,Spectral_410067.Chn,56357.9356535,202053.446858,66883.4919591,97410.5572507,51815.152951
2016-10-12 04:00:00,Spectral_410068.Chn,55731.9611369,197537.467792,65439.1192285,92395.7472241,54814.3986984
2016-10-12 05:00:00,Spectral_410069.Chn,55732.8549506,200620.775026,65633.062537,88341.1735926,66453.2340369
2016-10-12 06:00:00,Spectral_410070.Chn,55334.7702871,200337.489136,66077.0063037,93373.7301468,59312.2281638
2016-10-12 07:00:00,Spectral_410071.Chn,54523.2428558,201113.883388,66599.3297825,92945.1888439,68874.835598
2016-10-12 08:00:00,Spectral_410072.Chn,55576.7496073,200231.76767,66244.4743247,96301.1441025,59287.4554772
2016-10-12 09:00:00,Spectral_410073.Chn,55579.3264008,198737.751628,66315.9365574,89860.1674163,72873.7917043
2016-10-12 10:00:00,Spectral_410074.Chn,54511.5293145,204084.37631,65346.8356542,85900.8803699,31481.0709277
2016-10-12 11:00:00,Spectral_410075.Chn,55655.9447989,199933.081724,67086.5658581,89480.4571714,66921.873458
2016-10-12 12:00:00,Spectral_410076.Chn,54666.8951029,200292.515374,67169.5978857,87679.3782315,80083.744833
2016-10-12 13:00:00,Spectral_410077.Chn,56450.434562,198933.366379,67611.7641914,92804.5694184,55494.1277541
2016-10-12 14:00:00,Spectral_410078.Chn,55966.3176338,198645.546196,65071.8317174,93084.3269368,65572.005774
2016-10-12 15:00:00,Spectral_410079.Chn,54943.3920431,198223.941652,66254.203151,90208.6347942,47605.5768979
2016-10-12 16:00:00,Spectral_410080.Chn,54955.632285,200137.762788,66986.1797324,89611.4025613,58511.133114
2016-10-12 17:00:00,Spectral_410081.Chn,56353.8946778,199701.687669,66956.4317725,92475.9610361,38297.1955827
2016-10-12 18:00:00,Spectral_410082.Chn,56520.8763025,201462.421242,67426.1233974,79206.8103289,62902.4002463
2016-10-12 19:00:00,Spectral_410083.Chn,56751.4198453,198493.120525,66879.0793475,87426.517565,74642.6036293
2016-10-12 20:00:00,Spectral_410084.Chn,55354.7582293,200754.50155,67256.8209947,89640.8386137,43698.0696558
2016-10-12 21:00:00,Spectral_410085.Chn,56346.0372759,202765.251201,67834.0305107,86618.8737505,63604.8252492
2016-10-12 22:00:00,Spectral_410086.Chn,55265.064103,198281.982384,66544.6714647,91496.1976766,62471.0232485
2016-10-12 23:00:00,Spectral_410087.Chn,55047.4080248,201343.277495,66544.4223886,89772.5926428,64072.2950884
2016-10-13 00:00:00,Spectral_410088.Chn,56133.9412041,196212.663187,67038.9574793,90106.9594504,84721.3934878
2016-10-13 01:00:00,Spectral_410089.Chn,56081.714724,197292.846561,66706.8972531,77986.1026099,81777.2761457
2016-10-13 02:00:00,Spectral_410090.Chn,55728.1003192,201868.971033,66716.23663,90730.5265247,67523.0644866
2016-10-13 03:00:00,Spectral_410091.Chn,56286.4835628,200517.153556,66325.5310328,93397.6772523,61665.9616003
2016-10-13 04:00:00,Spectral_410092.Chn,56913.0795082,203306.279801,65719.0792915,94472.4635927,45979.1307577
2016-10-13 05:00:00,Spectral_410093.Chn,56262.820724,198428.336858,66218.7829151,89070.0532649,69456.9701958
2016-10-13 06:00:00,Spectral_410094.Chn,55918.7996074,199758.266752,67042.973587,88354.7161883,37962.0861955
2016-10-13 07:00:00,Spectral_410095.Chn,55787.8452283,201358.767827,67651.3895697,88360.3646144,72485.1038558
2016-10-13 08:00:00,Spectral_410096.Chn,54841.716607,196576.518376,67758.6268483,89043.7543921,81535.6048581
2016-10-13 09:00:00,Spectral_410097.Chn,55421.0485347,199150.874409,67303.4236198,88629.8745339,51645.8500353
2016-10-13 10:00:00,Spectral_410098.Chn,55202.6027889,201333.23212,66794.7380715,77345.3630759,79010.0970717
2016-10-13 11:00:00,Spectral_410099.Chn,55955.2247686,199324.814648,66243.1508569,93103.8846681,71866.3774336
2016-10-13 12:00:00,Spectral_410100.Chn,55153.8734522,205292.874528,67538.0241062,90384.0549832,83086.447864
2016-10-13 13:00:00,Spectral_410101.Chn,54834.70398,196657.211431,66264.5622935,85843.5130457,51308.2437439
2016-10-13 14:00:00,Spectral_410102.Chn,55625.2149332,198483.250356,65775.3169028,89024.6429253,73857.6034954
2016-10-13 15:00:00,Spectral_410103.Chn,54490.620516,199720.732841,67145.2374221,92057.0896378,77466.0212461
2016-10-13 16:00:00,Spectral_410104.Chn,56194.460033,202374.136881,66690.7771515,88057.9892067,65703.4720751
2016-10-13 17:00:00,Spectral_410105.Chn,54845.0729633,198705.111501,67195.1254596,91593.1931157,52696.080376
2016-10-13 18:00:00,Spectral_410106.Chn,55483.2191422,199099.999298,66070.1126081,89694.9397139,76225.1935666
2016-10-13 19:00:00,Spectral_410107.Chn,56103.2375515,202398.318167,65487.0012384,95443.4680002,58335.6930237
2016-10-13 20:00:00,Spectral_410108.Chn,55362.341654,198615.898066,68144.4707446,92038.6452771,63412.3235111
2016-10-13 21:00:00,Spectral_410109.Chn,56033.0863706,200759.336282,66922.3161032,94162.4967279,38309.1977238
2016-10-13 22:00:00,Spectral_410110.Chn,55766.8737854,199562.485922,65965.2071036,88196.9955395,39868.5484318
2016-10-13 23:00:00,Spectral_410111.Chn,56067.8676866,199059.806458,66750.1422675,88345.239747,67981.1819477
2016-10-14 00:00:00,Spectral_410112.Chn,56582.9409105,202592.817914,65428.6649971,93228.1049615,51965.4884415
2016-10-14 01:00:00,Spectral_410113.Chn,56055.2975965,199022.548776,66961.4054921,96861.6548843,52706.4262463
2016-10-14 02:00:00,Spectral_410114.Chn,54589.5696233,200693.742062,66909.9619178,78882.2876873,51678.95886
2016-10-14 03:00:00,Spectral_410115.Chn,55432.2546292,199582.958706,65723.3658656,87712.6723719,43325.388821
2016-10-14 04:00:00,Spectral_410116.Chn,56511.7992682,198659.750925,66505.8121829,88914.7072952,85286.3459259
2016-10-14 05:00:00,Spectral_410117.Chn,57189.0602727,199505.804701,67077.2268389,92066.929207,54597.1651266
2016-10-14 06:00:00,Spectral_410118.Chn,56659.0603355,202222.914664,68165.6005004,96334.5035177,68937.6083245
2016-10-14 07:00:00,Spectral_410119.Chn,55081.6740637,199991.411719,66748.4553511,92733.5563239,53923.8880778
2016-10-14 08:00:00,Spectral_410120.Chn,55516.933915,198872.457454,66649.8039624,92897.1056565,67338.99759
2016-10-14 09:00:00,Spectral_410121.Chn,54838.1319,204557.5707,66464.3549891,83055.0320957,50588.4899696
2016-10-14 10:00:00,Spectral_410122.Chn,55037.7020828,201042.588401,66313.8158679,82084.0409056,58562.1251947
2016-10-14 11:00:00,Spectral_410123.Chn,55026.0816466,202318.050884,67204.6587753,89244.448938,63759.9265489
2016-10-14 12:00:00,Spectral_410124.Chn,56698.0513474,199622.715732,66380.8738741,97165.5136143,52607.6379077
2016-10-14 13:00:00,Spectral_410125.Chn,56212.7119116,202549.234729,66073.561263,92610.6622272,51692.0658086
2016-10-14 14:00:00,Spectral_410126.Chn,55490.6990063,194062.901621,65349.1493458,88090.9397746,61429.3406002
2016-10-14 15:00:00,Spectral_410127.Chn,56610.5196206,197099.980947,65885.9882351,85810.3993298,75881.9832482
2016-10-14 16:00:00,Spectral_410128.Chn,54981.886361,198301.035418,66339.8857931,88266.0118412,48982.6551698
2016-10-14 17:00:00,Spectral_410129.Chn,54904.6674099,200777.914389,65821.8706073,88712.5573751,76109.5539773
2016-10-14 18:00:00,Spectral_410130.Chn,54780.4572573,199249.542456,67159.3637185,87889.2379759,60561.2172108
2016-10-14 19:00:00,Spectral_410131.Chn,54488.7234543,200251.598523,66658.1306707,94280.9420671,62370.9333038
2016-10-14 20:00:00,Spectral_410132.Chn,55114.2803313,195789.877189,67299.3483904,83204.2042249,70051.443917
2016-10-14 21:00:00,Spectral_410133.Chn,55420.8385584,201289.765531,66981.8536647,75580.8764934,56759.1328304
2016-10-14 22:00:00,Spectral_410134.Chn,55081.9852832,201653.101891,65580.0074742,90873.8198487,53761.7567498
2016-10-14 23:00:00,Spectral_410135.Chn,56424.1526127,202504.713023,67728.7930018,85136.1920992,63704.055365
2016-10-15 00:00:00,Spectral_410136.Chn,55054.4169392,200532.001667,65405.1128764,89781.2073967,59709.4229391
2016-10-15 01:00:00,Spectral_410137.Chn,54796.0116263,204234.949582,66375.4363128,87647.5451923,43786.1145596
2016-10-15 02:00:00,Spectral_410138.Chn,56874.4590081,197681.320273,66928.7792409,91178.2880825,56012.1017111
2016-10-15 03:00:00,Spectral_410139.Chn,55659.9749439,202671.912591,66186.0942667,91837.3276332,56110.7445399
2016-10-15 04:00:00,Spectral_410140.Chn,55929.7645389,201865.420135,65840.8287322,91865.0941462,56199.9917293
2016-10-15 05:00:00,Spectral_410141.Chn,55464.683254,200185.663383,66627.4842817,77995.9042191,49112.4937376
2016-10-15 06:00:00,Spectral_410142.Chn,55029.547087,200231.887388,66483.581011,85722.0162873,62109.5164872
2016-10-15 07:00:00,Spectral_410143.Chn,55056.0125361,200109.967944,65810.3439125,82096.1747049,25831.9864032
2016-10-15 08:00:00,Spectral_410144.Chn,56071.398936,200543.059084,65840.6074531,89083.7801378,74284.540916
2016-10-15 09:00:00,Spectral_410145.Chn,55252.543076,201186.902472,65183.5173231,87415.2845275,57464.1606115
2016-10-15 10:00:00,Spectral_410146.Chn,56088.4743578,199740.47384,65876.5865009,80845.3554022,59496.6990899
2016-10-15 11:00:00,Spectral_410147.Chn,55561.0727079,198760.98169,65752.5260568,88665.5715301,72635.0209419
2016-10-15 12:00:00,Spectral_410148.Chn,54974.1918594,200096.126764,66421.3992015,93486.6360085,52316.1495465
2016-10-15 13:00:00,Spectral_410149.Chn,55560.0534918,198688.564519,65936.7118599,76126.5196296,58511.7554641
2016-10-15 14:00:00,Spectral_410150.Chn,56118.9523306,197684.913831,67024.5854681,86874.8814857,66311.3025004
2016-10-15 15:00:00,Spectral_410151.Chn,54527.8279547,201409.801304,65633.7172172,79458.7214878,47693.4562919
2016-10-15 16:00:00,Spectral_410152.Chn,55665.8783241,201406.793736,66152.3123337,86251.93699,55267.7279134
2016-10-15 17:00:00,Spectral_410153.Chn,56502.7843268,199367.957693,65595.3348132,79719.096682,51130.333553
2016-10-15 18:00:00,Spectral_410154.Chn,55005.0865574,198942.298595,66416.5674575,87934.2527614,63687.4740944
2016-10-15 19:00:00,Spectral_410155.Chn,56637.4682026,198921.388625,66766.2713045,91532.8723415,60740.5580816
2016-10-15 20:00:00,Spectral_410156.Chn,55676.4637481,200246.222773,66144.764248,89024.5023336,61126.0825824
2016-10-15 21:00:00,Spectral_410157.Chn,55013.0850198,197577.535432,67366.237941,89894.3910892,71956.1625752
2016-10-15 22:00:00,Spectral_410158.Chn,55963.1345768,197256.451591,65613.7943333,84935.5850127,74075.1323045
2016-10-15 23:00:00,Spectral_410159.Chn,55138.3583038,198484.96988,67331.6090087,79160.4781811,55321.6667425
2016-10-16 00:00:00,Spectral_410160.Chn,55633.9336163,201632.02827,67319.8670287,89079.4918285,66853.6729083
2016-10-16 01:00:00,Spectral_410161.Chn,56103.7584589,201213.218709,66180.5369536,87316.1233549,52431.7513344
2016-10-16 02:00:00,Spectral_410162.Chn,56034.2935653,199438.609939,67624.7272962,86401.6696222,60888.7683966
2016-10-16 03:00:00,Spectral_410163.Chn,56268.1424388,200115.985344,66203.9063787,87569.8862712,59584.4346862
2016-10-16 04:00:00,Spectral_410164.Chn,54802.3203761,197217.355817,66479.8929841,89653.4161362,76236.1793286
2016-10-16 05:00:00,Spectral_410165.Chn,54906.1961648,198688.313301,65850.9088,83971.4061806,67011.1812822
2016-10-16 06:00:00,Spectral_410166.Chn,55003.2776396,199946.598544,66358.4582096,91359.7297167,55590.5090529
2016-10-16 07:00:00,Spectral_410167.Chn,55225.3981101,200326.32646,66844.0446992,75794.4124699,59174.6139529
2016-10-16 08:00:00,Spectral_410168.Chn,55299.9951889,197093.088052,67170.5919948,87278.6001516,82467.3308625
2016-10-16 09:00:00,Spectral_410169.Chn,54380.7221982,199440.27041,66749.4666522,85725.0818116,78747.8322936
2016-10-16 10:00:00,Spectral_410170.Chn,54438.5141577,198956.908181,66615.8709103,91439.234527,63925.4039285
2016-10-16 11:00:00,Spectral_410171.Chn,55024.2652245,196224.874526,66435.6364742,81591.2291203,88900.6345487
2016-10-16 12:00:00,Spectral_410172.Chn,55048.2111657,199183.218046,65646.7692256,88535.801513,63645.7082056
2016-10-16 13:00:00,Spectral_410173.Chn,57043.8992624,197498.459017,65829.5906661,81421.4157665,64634.2288076
2016-10-16 14:00:00,Spectral_410174.Chn,53973.0768832,196630.646272,66736.1328951,87524.0897181,58859.5902654
2016-10-16 15:00:00,Spectral_410175.Chn,55000.6114643,204313.567776,66543.3264985,91535.3892187,60996.7092121
2016-10-16 16:00:00,Spectral_410176.Chn,55115.7393055,198546.063221,66754.1739537,88244.0239877,73276.185381
2016-10-16 17:00:00,Spectral_410177.Chn,55479.9075793,196730.791532,66218.9736613,83569.6691827,75325.4594208
2016-10-16 18:00:00,Spectral_410178.Chn,56223.8545164,199957.278222,66719.6441687,88342.1080291,66849.8125027
2016-10-16 19:00:00,Spectral_410179.Chn,55808.0694048,199807.960102,66254.9123128,84398.9728977,57322.8615824
2016-10-16 20:00:00,Spectral_410180.Chn,56005.3785792,201674.681879,67235.6152333,85525.4439409,40367.9138647
2016-10-16 21:00:00,Spectral_410181.Chn,56324.6831254,198910.57493,66832.3478987,86080.8593769,69566.1435064
2016-10-16 22:00:00,Spectral_410182.Chn,54928.5953214,202500.62384,66575.6073308,95506.7341861,62249.0801468
2016-10-16 23:00:00,Spectral_410183.Chn,55955.6227988,198593.97223,67291.4889409,41593.644242,74120.5838857
2016-10-17 00:00:00,Spectral_410184.Chn,56083.6919629,198375.83338,66614.0659015,90924.7636796,66255.2935959
2016-10-17 01:00:00,Spectral_410185.Chn,54635.5998804,198394.047599,67114.241314,90536.0868449,60388.5820151
2016-10-17 02:00:00,Spectral_410186.Chn,55117.0299067,201002.472292,66417.834457,88770.0663785,56445.5280527
2016-10-17 03:00:00,Spectral_410187.Chn,54325.8324756,200950.672272,66308.0332357,76747.1180785,50051.2655269
2016-10-17 04:00:00,Spectral_410188.Chn,56029.1761226,202193.961062,66791.7457005,93851.6448708,60135.1061841
2016-10-17 05:00:00,Spectral_410189.Chn,56297.0479993,200334.695441,67139.164873,87770.3124331,49291.0687808
2016-10-17 06:00:00,Spectral_410190.Chn,56016.9937332,197025.039068,66748.9414126,85141.3670555,67215.1242439
2016-10-17 07:00:00,Spectral_410191.Chn,55070.2122144,197430.177754,65361.7437019,85851.3827392,49673.088387
2016-10-17 08:00:00,Spectral_410192.Chn,55065.3239327,195884.336495,67305.8411716,91757.8975097,40618.6849845
2016-10-17 09:00:00,Spectral_410193.Chn,56031.8784131,198645.885948,67392.0491263,84576.3693077,65011.2146885
2016-10-17 10:00:00,Spectral_410194.Chn,55538.6567662,197772.789382,66911.0521361,69197.2977431,61072.1473134
2016-10-17 11:00:00,Spectral_410195.Chn,55639.2206594,200922.352191,66418.0977827,87053.7285788,62249.0702291
2016-10-17 12:00:00,Spectral_410196.Chn,56031.9886873,202265.001523,65308.669699,93023.877468,59443.1167093
2016-10-17 13:00:00,Spectral_410197.Chn,55927.1286966,202640.440883,67751.9034418,90335.8828615,50410.5141136
2016-10-17 14:00:00,Spectral_410198.Chn,56233.0194059,197526.018268,66767.4463261,82831.737009,68390.2700201
2016-10-17 15:00:00,Spectral_410199.Chn,55613.3226451,203083.760026,67043.5877877,94468.7733177,55672.0708183
2016-10-17 16:00:00,Spectral_410200.Chn,56448.191796,202493.890111,66618.0561069,94861.6406006,59546.1350874
2016-10-17 17:00:00,Spectral_410201.Chn,55363.6554332,200589.723517,66670.3270655,88134.3058475,56129.4819861
2016-10-17 18:00:00,Spectral_410202.Chn,55587.0167864,200725.216697,67351.1842301,90908.6137746,56930.0301451
2016-10-17 19:00:00,Spectral_410203.Chn,54350.6859781,203409.572484,66280.1925198,87400.3589427,55458.0017692
2016-10-17 20:00:00,Spectral_410204.Chn,56176.0372207,200473.088472,67641.1191314,89738.8783996,59570.4358141
2016-10-17 21:00:00,Spectral_410205.Chn,56506.1249446,202057.717894,66806.6323094,95735.1053881,65907.1428168
2016-10-17 22:00:00,Spectral_410206.Chn,55400.2904816,198797.75752,66726.8655536,91758.2927405,62823.5685757
2016-10-17 23:00:00,Spectral_410207.Chn,53910.848976,200151.143493,66578.7255393,88187.9300631,74739.5933875
2016-10-18 00:00:00,Spectral_410208.Chn,55011.8797343,201314.240955,67622.446525,87308.931972,57143.3975434
2016-10-18 01:00:00,Spectral_410209.Chn,55503.6231041,198420.901676,67251.1632953,87387.1151584,57610.5229178
2016-10-18 02:00:00,Spectral_410210.Chn,55177.2146057,198754.062239,66610.8406233,83033.9366815,79876.743578
2016-10-18 03:00:00,Spectral_410211.Chn,55393.2313516,198682.751344,66401.8810767,63521.4279608,92384.1213752
2016-10-18 04:00:00,Spectral_410212.Chn,54808.1291953,199176.229519,66834.5034032,79830.5023983,83940.4605005
2016-10-18 05:00:00,Spectral_410213.Chn,55219.3016162,199098.235551,66000.7201288,87735.4442525,71877.5966539
2016-10-18 06:00:00,Spectral_410214.Chn,54355.3469604,197100.822901,66384.6370818,87492.8896291,59800.8917683
2016-10-18 07:00:00,Spectral_410215.Chn,55406.0733943,199562.233066,66706.8959927,89065.8642386,68911.0308015
2016-10-18 08:00:00,Spectral_410216.Chn,55977.7702268,195524.201971,67889.6517038,78218.9223708,60060.9507337
2016-10-18 09:00:00,Spectral_410217.Chn,54614.7256227,194391.510936,66422.6028351,86068.6094498,91587.073043
2016-10-18 10:00:00,Spectral_410218.Chn,54966.4088281,202487.17287,65668.7307412,90258.103972,54797.3008789
2016-10-18 11:00:00,Spectral_410219.Chn,56602.594155,203362.441953,66181.60481,80062.6715712,39733.8463518
2016-10-18 12:00:00,Spectral_410220.Chn,56088.2934407,204014.457683,66173.6303583,77886.978942,62414.2366015
2016-10-18 13:00:00,Spectral_410221.Chn,54985.6157449,200195.660805,66539.2104579,94464.749647,45393.8797188
2016-10-18 14:00:00,Spectral_410222.Chn,55041.6750458,197902.206355,66373.7806329,81864.7074267,78547.2314907
2016-10-18 15:00:00,Spectral_410223.Chn,56184.3072682,201472.485904,66069.6267797,91966.4581964,52573.4115834
2016-10-18 16:00:00,Spectral_410224.Chn,54808.4459393,203687.372438,66021.7297667,88928.2092604,48702.1924225
2016-10-18 17:00:00,Spectral_410225.Chn,54756.1557333,200330.763366,65218.9816807,83071.9671142,50184.3468325
2016-10-18 18:00:00,Spectral_410226.Chn,55057.1603424,200934.565499,66462.7210163,96686.3132113,35818.1611046
2016-10-18 19:00:00,Spectral_410227.Chn,55308.226426,199292.12442,66032.0834516,83356.5937369,68074.0728018
2016-10-18 20:00:00,Spectral_410228.Chn,55326.380973,198198.866625,65506.5965023,82449.214834,46347.8979794
2016-10-18 21:00:00,Spectral_410229.Chn,55375.6848286,202458.316417,65918.972736,87192.9072594,23929.8227518
2016-10-18 22:00:00,Spectral_410230.Chn,55136.6252569,201565.410377,67701.795614,82176.3866694,19371.0089409
2016-10-18 23:00:00,Spectral_410231.Chn,55366.2803843,200253.213287,66037.0804434,86295.7510591,30184.5367244
2016-10-19 00:00:00,Spectral_410232.Chn,55174.9983322,196823.703248,65630.2183767,72198.9424152,30166.3129418
2016-10-19 01:00:00,Spectral_410233.Chn,55002.6659641,198620.529562,65856.4536187,89464.8127614,37086.6427303
2016-10-19 02:00:00,Spectral_410234.Chn,56102.7150761,200129.186585,65832.0966574,87442.6196134,47062.3241274
2016-10-19 03:00:00,Spectral_410235.Chn,55319.6992971,199791.06482,65748.833612,84193.8920071,41498.9577184
2016-10-19 04:00:00,Spectral_410236.Chn,55048.188645,197691.808972,65409.6236341,86808.5006468,56484.1649895
2016-10-19 05:00:00,Spectral_410237.Chn,56719.169385,198948.674664,66099.17253,80048.5565981,52350.0525773
2016-10-19 06:00:00,Spectral_410238.Chn,55578.840227,197625.401873,65216.8262308,83625.6887338,65972.9379042
2016-10-19 07:00:00,Spectral_410239.Chn,54780.3516801,199214.292633,66462.070385,83521.1617158,37063.2328332
2016-10-19 08:00:00,Spectral_410240.Chn,55636.4570064,199562.473781,65823.2210561,91169.1855544,48093.5677619
2016-10-19 09:00:00,Spectral_410241.Chn,55648.1738534,200553.149947,65886.4874464,81612.458877,47319.866044
2016-10-19 10:00:00,Spectral_410242.Chn,54956.8346132,197294.380762,66719.6437145,87400.2311915,61114.0657474
2016-10-19 11:00:00,Spectral_410243.Chn,55467.5740864,200546.760284,66872.9674205,75601.4520103,52497.6222462
2016-10-19 12:00:00,Spectral_410244.Chn,55269.9123327,199572.021023,65838.7389449,84738.1805236,63647.0409997
2016-10-19 13:00:00,Spectral_410245.Chn,55283.9318416,199691.006299,66708.8081991,78946.9194471,40075.7327301
2016-10-19 14:00:00,Spectral_410246.Chn,54909.0920383,200082.438702,66171.2124872,74450.5212963,61540.2680826
2016-10-19 15:00:00,Spectral_410247.Chn,55262.6544944,198912.987927,66451.4305687,87937.7706069,54256.3089898
2016-10-19 16:00:00,Spectral_410248.Chn,56639.5147485,198176.915051,65145.0521666,87423.6907322,51876.8018434
2016-10-19 17:00:00,Spectral_410249.Chn,55795.4829962,201972.215085,66825.6051763,72840.19661,50768.6429306
2016-10-19 18:00:00,Spectral_410250.Chn,55629.4174593,196769.515167,66261.5737284,85467.3072856,69417.879374
2016-10-19 19:00:00,Spectral_410251.Chn,55270.7721391,199311.18004,65193.6006235,91978.14326,49770.6235645
