 # MagPy ASCII
Time,"File",CountsBa[],CountsCs[],CountsBi1120[],CountsBi1764[],CountsAll[],CountsMCA(Bi1764)[],CountsSCA(Ch291)[],ChannelShift(Max_near_291)[]
2016-09-26 16:00:00,Spectral_409696.Chn,885808.706648,204259.126485,8939.84687651,8780.0754162,26259.4118199,750.850193083,519.476190476,6.43494423792
2016-09-26 17:00:00,Spectral_409697.Chn,884007.20756,203296.825943,8873.66178709,8828.53875974,26208.3783784,758.556949168,567.413793103,6.43494423792
2016-09-26 18:00:00,Spectral_409698.Chn,883197.479353,202337.629705,8528.66936318,8805.5752994,27340.0949367,746.137026936,559.701754386,6.43494423792
2016-09-26 19:00:00,Spectral_409699.Chn,888473.742228,203342.774509,8579.67389647,8946.0688898,27106.8465326,761.744961828,559.0,6.56505576208
2016-09-26 20:00:00,Spectral_409700.Chn,889167.663059,203940.015455,8666.83069898,8566.73555107,25888.925,725.618501753,549.762711864,6.69516728625
2016-09-26 21:00:00,Spectral_409701.Chn,883046.484064,202448.762409,8810.81959008,8855.19208755,29047.21875,747.129785746,561.421052632,6.59479553903
2016-09-26 22:00:00,Spectral_409702.Chn,885299.55511,202374.116794,8774.21790786,8737.97886112,26767.0394131,744.454331458,566.571428571,6.33828996283
2016-09-26 23:00:00,Spectral_409703.Chn,890434.277585,203159.599944,8641.28867659,8781.08856511,26340.8485915,754.247994661,550.107142857,6.56505576208
2016-09-27 00:00:00,Spectral_409704.Chn,890058.524909,202768.951121,8609.72070599,8990.25999328,28360.3488372,768.33488062,599.666666667,6.53159851301
2016-09-27 01:00:00,Spectral_409705.Chn,887535.341414,203352.037546,8957.01088196,8767.56201564,26963.6988482,744.114021897,573.3,6.49814126394
2016-09-27 02:00:00,Spectral_409706.Chn,890070.856783,203095.148316,8620.09269747,8714.75973657,27565.6,744.389303595,603.947368421,6.43494423792
2016-09-27 03:00:00,Spectral_409707.Chn,888926.81365,201874.862371,8489.96321217,8896.76063984,27812.8607595,759.152062535,592.379310345,6.66171003717
2016-09-27 04:00:00,Spectral_409708.Chn,884085.011237,202427.362552,8541.1542093,8662.66735168,27368.1111111,740.682841063,557.98245614,6.69516728625
2016-09-27 05:00:00,Spectral_409709.Chn,887548.364272,203673.072662,8754.19689383,8834.09626886,25764.4879257,754.76926586,546.166666667,6.56505576208
2016-09-27 06:00:00,Spectral_409710.Chn,886477.897651,202354.180176,8799.88706342,8934.99047532,28182.4748707,762.077438951,632.711864407,6.43494423792
2016-09-27 07:00:00,Spectral_409711.Chn,888007.191153,203671.211581,8554.63110136,8743.30691994,25540.3568399,745.248119056,587.442622951,6.11152416357
2016-09-27 08:00:00,Spectral_409712.Chn,886652.260748,202971.050438,8643.60332875,8713.94772173,26822.4493699,740.665631622,559.704918033,6.56505576208
2016-09-27 09:00:00,Spectral_409713.Chn,885852.254228,203038.136617,9005.95744433,8812.94273623,27003.6304464,757.23553434,569.032258065,6.66171003717
2016-09-27 10:00:00,Spectral_409714.Chn,890417.258224,202429.078351,9106.31807351,8744.18489233,26761.3169601,744.53501597,602.152542373,6.24163568773
2016-09-27 11:00:00,Spectral_409715.Chn,882476.802054,202628.07786,8733.90425982,9092.50963125,28153.9005135,777.428052723,583.508196721,6.53159851301
2016-09-27 12:00:00,Spectral_409716.Chn,882127.06936,203428.922056,9054.3303957,8896.91203363,28123.9541508,757.675665975,641.017241379,6.33828996283
2016-09-27 13:00:00,Spectral_409717.Chn,890548.695982,202225.37451,8710.06808901,8835.19211717,26349.3170732,749.082092106,605.836065574,6.40520446097
2016-09-27 14:00:00,Spectral_409718.Chn,885748.207252,202860.390917,8813.44601825,8981.36256163,27876.6650849,762.92045185,583.93220339,6.30483271375
2016-09-27 15:00:00,Spectral_409719.Chn,884418.353485,202107.371009,8914.31809572,8892.77080761,26714.6369248,761.152783126,588.272727273,6.46840148699
2016-09-27 16:00:00,Spectral_409720.Chn,881456.834196,203013.90948,8424.89502518,8974.38057522,25945.6283186,771.104369551,571.142857143,6.43494423792
2016-09-27 17:00:00,Spectral_409721.Chn,889034.485716,202247.987314,8669.88607094,8957.86640121,26785.59375,768.752682954,580.830508475,6.53159851301
2016-09-27 18:00:00,Spectral_409722.Chn,883855.209911,202844.742329,8634.8339735,8981.2110101,26814.05,766.977183074,591.711864407,6.53159851301
2016-09-27 19:00:00,Spectral_409723.Chn,885330.550479,203192.035765,9080.94280763,8868.07401127,27336.1181818,761.254567534,578.0,6.43494423792
2016-09-27 20:00:00,Spectral_409724.Chn,888144.190022,201955.491862,8541.25611412,8968.42509053,27850.5757232,768.344590187,574.789473684,6.56505576208
2016-09-27 21:00:00,Spectral_409725.Chn,882786.263972,203492.393161,8993.8574816,8664.04176086,26986.5584849,733.32077086,571.689655172,6.66171003717
2016-09-27 22:00:00,Spectral_409726.Chn,883550.668948,201661.754902,8790.64074519,8786.19352105,26249.505618,755.820029408,594.090909091,6.43494423792
2016-09-27 23:00:00,Spectral_409727.Chn,888513.003102,202510.968796,8726.24469065,8618.27477492,27886.6971207,739.552896321,576.93220339,6.53159851301
2016-09-28 00:00:00,Spectral_409728.Chn,889616.048603,202186.797399,8758.35846154,8846.86974416,27675.4615385,757.009293824,614.614035088,6.24163568773
2016-09-28 01:00:00,Spectral_409729.Chn,884443.907593,203320.849058,8728.24295241,8867.42657648,28654.1637324,755.60671249,618.737704918,6.46840148699
2016-09-28 02:00:00,Spectral_409730.Chn,889118.529327,201692.273561,8798.28402548,8807.3323584,26351.0712121,757.305284649,595.409836066,6.33828996283
2016-09-28 03:00:00,Spectral_409731.Chn,887080.987996,203702.598884,9026.28829233,8816.374437,26742.6144366,756.800773501,567.333333333,6.79182156134
2016-09-28 04:00:00,Spectral_409732.Chn,888846.64382,202527.114274,8300.33156087,8953.64387199,28283.4778226,759.564937562,609.101694915,6.56505576208
2016-09-28 05:00:00,Spectral_409733.Chn,887072.390766,201852.27446,8804.88973878,8633.04269502,25699.6350267,741.753715158,564.084745763,6.33828996283
2016-09-28 06:00:00,Spectral_409734.Chn,887668.573347,203065.717591,8399.64127547,8694.92232534,27495.5714286,734.799777567,593.844827586,6.30483271375
2016-09-28 07:00:00,Spectral_409735.Chn,883383.07183,202777.253018,8805.19633083,8998.82254752,26870.4099884,774.71659407,551.344827586,6.75836431227
2016-09-28 08:00:00,Spectral_409736.Chn,886108.955667,203357.907631,8581.51521539,8799.67546707,26049.2044674,755.272509515,569.542372881,6.66171003717
2016-09-28 09:00:00,Spectral_409737.Chn,886245.672793,202973.695071,8571.63516012,8976.17515344,28956.8446602,770.134248585,600.847457627,6.56505576208
2016-09-28 10:00:00,Spectral_409738.Chn,882832.816127,202066.590569,8792.32711296,8782.30714121,24775.7267442,754.729431689,554.413793103,6.75836431227
2016-09-28 11:00:00,Spectral_409739.Chn,887626.226511,202678.853465,8450.53025291,8852.93754538,28443.2176471,757.132311165,601.285714286,6.69516728625
2016-09-28 12:00:00,Spectral_409740.Chn,883174.801161,202305.300393,8817.65413466,8782.28463212,27696.2027027,748.062876165,614.6,6.46840148699
2016-09-28 13:00:00,Spectral_409741.Chn,883082.259212,203437.350946,8291.97173516,8964.56461376,28479.4827586,765.49207902,619.661016949,6.43494423792
2016-09-28 14:00:00,Spectral_409742.Chn,884066.125918,202817.754624,8623.67133441,8982.56349444,28215.8320493,769.541678041,539.965517241,6.66171003717
2016-09-28 15:00:00,Spectral_409743.Chn,887821.139102,202517.598146,8777.10663162,8640.96866968,26218.2142857,731.097012222,546.75862069,6.56505576208
2016-09-28 16:00:00,Spectral_409744.Chn,883656.895272,203468.673731,8592.71800235,8670.53852654,25976.5630499,738.023064464,551.770491803,6.40148698885
2016-09-28 17:00:00,Spectral_409745.Chn,888314.830629,202701.497393,8823.62368743,9043.48336475,27428.4476008,772.973953277,628.709677419,6.33828996283
2016-09-28 18:00:00,Spectral_409746.Chn,887035.700746,201425.799712,8746.2568055,8942.0215032,27384.3695652,760.316843778,590.85,6.30483271375
2016-09-28 19:00:00,Spectral_409747.Chn,889616.863378,203290.615755,8544.54696155,8811.71459514,26024.2323232,755.119461626,608.406779661,6.56505576208
2016-09-28 20:00:00,Spectral_409748.Chn,888703.709462,203083.863729,8715.32514846,8942.64894531,26729.2753846,761.551171094,554.413793103,6.79182156134
2016-09-28 21:00:00,Spectral_409749.Chn,883794.741074,202699.974776,8567.61260948,8874.2816558,26386.6818182,760.978607774,589.428571429,6.53159851301
2016-09-28 22:00:00,Spectral_409750.Chn,884526.1603,203158.722567,8637.31151904,8835.59115913,26769.3402985,753.610797077,532.206896552,6.53159851301
2016-09-28 23:00:00,Spectral_409751.Chn,884445.218458,203234.235424,8540.68968264,8842.78970667,25456.0,759.165080816,591.491525424,6.33828996283
2016-09-29 00:00:00,Spectral_409752.Chn,889921.871092,202486.927874,8777.8390758,8903.58953133,27704.5217391,765.288144708,614.229508197,6.24163568773
2016-09-29 01:00:00,Spectral_409753.Chn,888488.815824,202528.459215,8566.63305066,9029.08782251,26841.1913462,772.013221562,583.677966102,6.56505576208
2016-09-29 02:00:00,Spectral_409754.Chn,888651.042423,202951.692409,8883.21597807,8762.31923995,25741.0599251,748.325699866,586.877192982,6.56505576208
2016-09-29 03:00:00,Spectral_409755.Chn,886346.304852,203354.019074,8593.81976694,9079.5029417,26941.3785714,775.099458367,604.101694915,6.53159851301
2016-09-29 04:00:00,Spectral_409756.Chn,880974.28417,203448.343263,8390.00207604,8442.08088842,25033.89,722.287456274,564.152542373,6.53159851301
2016-09-29 05:00:00,Spectral_409757.Chn,884076.214329,201719.086882,8649.82538946,8893.55667682,29002.4285714,761.801808238,608.967741935,6.66171003717
2016-09-29 06:00:00,Spectral_409758.Chn,890165.102015,202965.331132,8593.79297385,8767.55008681,28233.8271605,741.441367447,583.35,6.53159851301
2016-09-29 07:00:00,Spectral_409759.Chn,882886.345772,202388.716118,8929.97245922,8805.83759667,28371.0972522,751.059669912,576.62295082,6.66171003717
2016-09-29 08:00:00,Spectral_409760.Chn,888504.971694,201337.605115,8648.95013005,8522.7253788,25686.9652707,730.985844523,528.389830508,6.69516728625
2016-09-29 09:00:00,Spectral_409761.Chn,881296.118737,203775.387635,8584.98849038,8944.9528802,26508.695742,771.21165961,581.982142857,6.75836431227
2016-09-29 10:00:00,Spectral_409762.Chn,891072.200866,203402.29152,8783.0616521,8637.5201732,26130.744916,732.522374153,528.357142857,6.53159851301
2016-09-29 11:00:00,Spectral_409763.Chn,889073.336109,203045.551524,8654.1865893,8802.92484361,26191.8648649,748.89055863,552.186440678,6.7249070632
2016-09-29 12:00:00,Spectral_409764.Chn,885616.700322,202104.095088,8241.87470852,9097.39718217,27674.5190476,778.98360458,593.206896552,6.66171003717
2016-09-29 13:00:00,Spectral_409765.Chn,883834.355955,202800.411694,8631.56735535,8702.63822492,26391.1153846,737.251841784,583.245614035,6.50185873606
2016-09-29 14:00:00,Spectral_409766.Chn,884986.871767,202895.722353,8550.40230777,8892.03670324,27663.8197674,753.45170334,558.964285714,6.59479553903
2016-09-29 15:00:00,Spectral_409767.Chn,888238.818024,203423.108002,8668.87409282,8723.32354953,26712.7816377,745.889727384,570.122807018,6.53159851301
2016-09-29 16:00:00,Spectral_409768.Chn,888083.234861,202808.757106,8692.41665695,8603.676089,25790.6331104,740.959712952,554.724137931,6.66171003717
2016-09-29 17:00:00,Spectral_409769.Chn,883499.296583,203454.914156,8945.50643799,9076.49443379,27489.206422,777.375630796,618.473684211,6.43494423792
2016-09-29 18:00:00,Spectral_409770.Chn,882053.283219,202986.602495,8880.63257828,8974.82394233,27168.4348837,758.112126112,573.75862069,6.63197026022
2016-09-29 19:00:00,Spectral_409771.Chn,884923.94345,201354.903806,9012.94060957,8823.2629789,27409.1147661,751.020238876,536.491803279,6.56505576208
2016-09-29 20:00:00,Spectral_409772.Chn,883211.997393,203399.620121,8872.24612878,8894.08491491,26429.3646341,757.294154346,618.704918033,6.66171003717
2016-09-29 21:00:00,Spectral_409773.Chn,887935.712158,202651.211648,8532.7757926,8724.29558097,26116.2517483,745.539362639,547.193548387,6.43494423792
2016-09-29 22:00:00,Spectral_409774.Chn,883667.179631,202112.349425,8556.41156354,8683.67282848,26853.6818182,739.116076529,523.838709677,6.6282527881
2016-09-29 23:00:00,Spectral_409775.Chn,887516.874847,202238.41566,8643.72641711,8655.46507681,26619.5757576,737.898471832,569.95,6.56505576208
2016-09-30 00:00:00,Spectral_409776.Chn,887949.315932,203109.850014,8714.64614545,8709.18573431,26477.0,756.872512221,576.862068966,6.56505576208
2016-09-30 01:00:00,Spectral_409777.Chn,886657.535711,202946.373887,8712.27555811,8879.37143264,26951.2232143,756.842141598,558.6,6.46840148699
